image_ids,splits
535325,train2014
294098,train2014
473773,train2014
473771,train2014
112395,train2014
309615,train2014
134858,train2014
343357,train2014
134857,train2014
530786,train2014
309618,train2014
530783,train2014
530782,train2014
527599,train2014
251408,train2014
210266,train2014
526735,train2014
340528,train2014
480057,train2014
202500,train2014
252759,train2014
251405,train2014
487589,train2014
482563,train2014
482561,train2014
99025,train2014
468029,train2014
153350,train2014
517403,train2014
537780,train2014
537782,train2014
194529,train2014
194527,train2014
427016,train2014
18501,train2014
265331,train2014
265330,train2014
33702,train2014
168978,train2014
198414,train2014
71550,train2014
15151,train2014
15153,train2014
447070,train2014
76028,train2014
205996,train2014
482699,train2014
326399,train2014
564631,train2014
39535,train2014
295329,train2014
550955,train2014
39538,train2014
295325,train2014
171289,train2014
295321,train2014
360367,train2014
537258,train2014
171478,train2014
345042,train2014
159771,train2014
171470,train2014
298545,train2014
171472,train2014
333626,train2014
333621,train2014
112029,train2014
284888,train2014
529602,train2014
314051,train2014
284886,train2014
242008,train2014
298893,train2014
137777,train2014
503599,train2014
133850,train2014
184138,train2014
226897,train2014
226890,train2014
271641,train2014
205571,train2014
226899,train2014
511806,train2014
434699,train2014
132188,train2014
182997,train2014
487058,train2014
249362,train2014
249363,train2014
273641,train2014
249365,train2014
136563,train2014
374723,train2014
206975,train2014
183646,train2014
183645,train2014
180593,train2014
136561,train2014
224497,train2014
317840,train2014
159525,train2014
287289,train2014
100687,train2014
327449,train2014
317848,train2014
472551,train2014
472553,train2014
472552,train2014
442321,train2014
276037,train2014
442324,train2014
442326,train2014
72237,train2014
79224,train2014
103486,train2014
72233,train2014
234316,train2014
105688,train2014
91379,train2014
485106,train2014
295107,train2014
554128,train2014
400305,train2014
73541,train2014
279916,train2014
279917,train2014
73549,train2014
95019,train2014
361547,train2014
404563,train2014
4785,train2014
117796,train2014
558817,train2014
204225,train2014
132725,train2014
132724,train2014
403579,train2014
553796,train2014
553793,train2014
87880,train2014
373511,train2014
264642,train2014
379613,train2014
244520,train2014
95085,train2014
244528,train2014
185777,train2014
522659,train2014
276696,train2014
230545,train2014
230548,train2014
53643,train2014
441674,train2014
494518,train2014
359535,train2014
480872,train2014
359537,train2014
314306,train2014
456389,train2014
308579,train2014
323379,train2014
308575,train2014
489510,train2014
402199,train2014
402235,train2014
501742,train2014
86823,train2014
539051,train2014
86825,train2014
372390,train2014
449315,train2014
74537,train2014
74534,train2014
74533,train2014
449313,train2014
467358,train2014
248187,train2014
328494,train2014
407651,train2014
205234,train2014
456656,train2014
140488,train2014
42355,train2014
456658,train2014
288411,train2014
233935,train2014
561947,train2014
177163,train2014
326472,train2014
552440,train2014
552441,train2014
552446,train2014
326477,train2014
281939,train2014
539376,train2014
328727,train2014
10337,train2014
404108,train2014
510998,train2014
70092,train2014
328729,train2014
404101,train2014
539378,train2014
191320,train2014
35101,train2014
396372,train2014
321849,train2014
121241,train2014
358667,train2014
514693,train2014
313655,train2014
313653,train2014
358660,train2014
173425,train2014
514698,train2014
418087,train2014
418085,train2014
176414,train2014
471514,train2014
122916,train2014
135845,train2014
125038,train2014
401885,train2014
401884,train2014
121792,train2014
135849,train2014
125036,train2014
556789,train2014
208250,train2014
208252,train2014
556783,train2014
556782,train2014
255770,train2014
270524,train2014
459543,train2014
138699,train2014
457522,train2014
45366,train2014
16243,train2014
481049,train2014
114363,train2014
312017,train2014
493883,train2014
312015,train2014
321262,train2014
291141,train2014
312010,train2014
44017,train2014
493888,train2014
168127,train2014
322402,train2014
329457,train2014
556437,train2014
236882,train2014
455677,train2014
317022,train2014
18811,train2014
164241,train2014
411109,train2014
246382,train2014
411104,train2014
526825,train2014
70322,train2014
237137,train2014
175142,train2014
138342,train2014
138347,train2014
518859,train2014
71055,train2014
178510,train2014
518855,train2014
17945,train2014
17946,train2014
364303,train2014
14367,train2014
14366,train2014
421599,train2014
45942,train2014
87064,train2014
360778,train2014
45946,train2014
575354,train2014
122263,train2014
394330,train2014
122264,train2014
94936,train2014
284418,train2014
365659,train2014
123791,train2014
218492,train2014
548564,train2014
548565,train2014
309206,train2014
123799,train2014
365657,train2014
365654,train2014
542602,train2014
361930,train2014
119108,train2014
316777,train2014
306258,train2014
245603,train2014
559966,train2014
28276,train2014
462046,train2014
469010,train2014
213863,train2014
385675,train2014
267022,train2014
385672,train2014
502466,train2014
267028,train2014
461226,train2014
461224,train2014
47735,train2014
504108,train2014
382022,train2014
28914,train2014
28917,train2014
425743,train2014
212401,train2014
503331,train2014
394590,train2014
374181,train2014
394595,train2014
394598,train2014
256455,train2014
274271,train2014
311092,train2014
548384,train2014
26936,train2014
12407,train2014
548388,train2014
525035,train2014
577265,train2014
267798,train2014
393649,train2014
110735,train2014
427603,train2014
388179,train2014
525039,train2014
239427,train2014
158137,train2014
193444,train2014
458622,train2014
458621,train2014
413615,train2014
259337,train2014
397815,train2014
438413,train2014
397813,train2014
206787,train2014
461484,train2014
397819,train2014
461480,train2014
580629,train2014
577197,train2014
577196,train2014
110084,train2014
244951,train2014
571695,train2014
571696,train2014
6488,train2014
436521,train2014
158302,train2014
532178,train2014
119751,train2014
149280,train2014
532175,train2014
463883,train2014
545659,train2014
13754,train2014
307618,train2014
257323,train2014
486081,train2014
486084,train2014
322180,train2014
465060,train2014
304093,train2014
316561,train2014
458089,train2014
49073,train2014
65584,train2014
348517,train2014
65586,train2014
458083,train2014
348510,train2014
261298,train2014
313582,train2014
411926,train2014
383085,train2014
312841,train2014
199126,train2014
2575,train2014
459975,train2014
2570,train2014
364885,train2014
96643,train2014
579045,train2014
292554,train2014
96647,train2014
191353,train2014
292558,train2014
298058,train2014
543106,train2014
57217,train2014
52974,train2014
519939,train2014
358576,train2014
97519,train2014
408681,train2014
350468,train2014
153080,train2014
60400,train2014
350460,train2014
490146,train2014
118086,train2014
118087,train2014
118081,train2014
518080,train2014
162181,train2014
162182,train2014
251249,train2014
131511,train2014
488558,train2014
235213,train2014
235217,train2014
467979,train2014
538922,train2014
360185,train2014
501227,train2014
26468,train2014
289154,train2014
289158,train2014
64236,train2014
484277,train2014
48384,train2014
64233,train2014
134375,train2014
265531,train2014
152689,train2014
265532,train2014
49384,train2014
265536,train2014
80401,train2014
488553,train2014
198651,train2014
80404,train2014
198653,train2014
125955,train2014
45007,train2014
45004,train2014
48035,train2014
154637,train2014
414838,train2014
507904,train2014
156301,train2014
216716,train2014
216715,train2014
10471,train2014
467332,train2014
216711,train2014
53662,train2014
301769,train2014
86071,train2014
564432,train2014
467339,train2014
564431,train2014
198383,train2014
198382,train2014
78372,train2014
471535,train2014
560544,train2014
357113,train2014
29274,train2014
195159,train2014
85604,train2014
236744,train2014
236740,train2014
58296,train2014
528712,train2014
163273,train2014
528710,train2014
195155,train2014
269325,train2014
269327,train2014
196491,train2014
151678,train2014
553546,train2014
196497,train2014
207556,train2014
34267,train2014
520000,train2014
384264,train2014
384263,train2014
566876,train2014
251937,train2014
207554,train2014
251932,train2014
452468,train2014
251938,train2014
331772,train2014
471280,train2014
391106,train2014
335463,train2014
471283,train2014
158684,train2014
147568,train2014
543166,train2014
433007,train2014
491976,train2014
66253,train2014
273407,train2014
532998,train2014
463603,train2014
217822,train2014
144036,train2014
92559,train2014
107019,train2014
107013,train2014
537316,train2014
92557,train2014
58435,train2014
58437,train2014
160615,train2014
412365,train2014
151658,train2014
153827,train2014
302236,train2014
24257,train2014
151655,train2014
24253,train2014
565381,train2014
403868,train2014
72030,train2014
28588,train2014
164725,train2014
49315,train2014
308892,train2014
73783,train2014
502140,train2014
316696,train2014
502148,train2014
308895,train2014
134081,train2014
381018,train2014
381017,train2014
381014,train2014
24788,train2014
209787,train2014
299920,train2014
299923,train2014
443316,train2014
443319,train2014
530848,train2014
72788,train2014
91604,train2014
106941,train2014
221487,train2014
50586,train2014
567837,train2014
50583,train2014
440652,train2014
440656,train2014
258501,train2014
66493,train2014
154868,train2014
551031,train2014
32954,train2014
481178,train2014
93603,train2014
93600,train2014
189670,train2014
22367,train2014
22360,train2014
343968,train2014
343960,train2014
308372,train2014
431335,train2014
99184,train2014
221739,train2014
221736,train2014
372156,train2014
145078,train2014
60890,train2014
60892,train2014
537866,train2014
2697,train2014
104097,train2014
472166,train2014
104099,train2014
518015,train2014
23949,train2014
262159,train2014
566126,train2014
220289,train2014
140648,train2014
27252,train2014
558291,train2014
220284,train2014
197155,train2014
566128,train2014
549287,train2014
22097,train2014
22098,train2014
70122,train2014
65916,train2014
448423,train2014
452791,train2014
428778,train2014
328121,train2014
428773,train2014
297198,train2014
55951,train2014
447863,train2014
450414,train2014
434866,train2014
189094,train2014
333040,train2014
52983,train2014
56604,train2014
56605,train2014
78380,train2014
56608,train2014
389345,train2014
227883,train2014
579524,train2014
362824,train2014
536730,train2014
104631,train2014
386377,train2014
386374,train2014
386371,train2014
168217,train2014
444983,train2014
531331,train2014
563031,train2014
322891,train2014
168215,train2014
104879,train2014
231966,train2014
297126,train2014
227779,train2014
270326,train2014
204785,train2014
270325,train2014
309139,train2014
63812,train2014
251016,train2014
113236,train2014
187949,train2014
573920,train2014
37477,train2014
147914,train2014
386532,train2014
455075,train2014
37478,train2014
37479,train2014
554778,train2014
455073,train2014
423019,train2014
138103,train2014
138100,train2014
75170,train2014
167564,train2014
199243,train2014
4844,train2014
203062,train2014
209005,train2014
538737,train2014
4843,train2014
441884,train2014
265274,train2014
108987,train2014
265273,train2014
317557,train2014
211632,train2014
265279,train2014
299103,train2014
